index,section_id,direction,point_time,traffic_flow_total,avg_speed_car,time_calc,if_next_time,hour_minutes_sin,hour_minutes_cos
2923589,G1-2,下行,2021-01-01 00:15:00,35,100,20210101001500,1,0.0196336924606283,0.9998072404820648
3984615,G1-2,下行,2021-01-01 00:30:00,35,100,20210101003000,1,0.03925981575906861,0.9992290362407229
1357041,G1-2,下行,2021-01-01 00:45:00,37,100,20210101004500,1,0.05887080365118903,0.9982656101847159
1314478,G1-2,下行,2021-01-01 01:00:00,42,100,20210101010000,1,0.1305261922200516,0.9914448613738104
6627917,G1-2,下行,2021-01-01 01:15:00,43,100,20210101011500,1,0.149966755554045,0.9886910398241674
7350315,G1-2,下行,2021-01-01 01:30:00,33,100,20210101013000,1,0.16934950384902459,0.9855560590580777
6021640,G1-2,下行,2021-01-01 01:45:00,32,100,20210101014500,1,0.18866696468655522,0.9820411276703039
7050707,G1-2,下行,2021-01-01 02:00:00,33,100,20210101020000,1,0.2588190451025208,0.9659258262890683
6002163,G1-2,下行,2021-01-01 02:15:00,24,100,20210101021500,1,0.2777338458812922,0.9606580613579353
29641,G1-2,下行,2021-01-01 02:30:00,37,100,20210101023000,1,0.296541574975571,0.9550199444571866
5435735,G1-2,下行,2021-01-01 02:45:00,47,100,20210101024500,1,0.31523498164776964,0.949013649188214
7938724,G1-2,下行,2021-01-01 03:00:00,32,100,20210101030000,1,0.3826834323650898,0.9238795325112867
3142387,G1-2,下行,2021-01-01 03:15:00,33,100,20210101031500,1,0.40074883310314097,0.916187957117136
1503883,G1-2,下行,2021-01-01 03:30:00,40,100,20210101033000,1,0.418659737537428,0.9081431738250814
3367138,G1-2,下行,2021-01-01 03:45:00,28,100,20210101034500,1,0.43640924067334214,0.8997482840522214
5425544,G1-2,下行,2021-01-01 04:00:00,31,100,20210101040000,1,0.5,0.8660254037844386
1045408,G1-2,下行,2021-01-01 04:15:00,27,100,20210101041500,1,0.5169068966820275,0.8560416229147715
5831050,G1-2,下行,2021-01-01 04:30:00,40,100,20210101043000,1,0.5336145159156115,0.8457278217039733
30332,G1-2,下行,2021-01-01 04:45:00,48,100,20210101044500,1,0.5501164165954933,0.8350879763187431
3172100,G1-2,下行,2021-01-01 05:00:00,64,100,20210101050000,1,0.6087614290087205,0.7933533402912353
4416253,G1-2,下行,2021-01-01 05:15:00,52,100,20210101051500,1,0.6242205399450177,0.7812481792047585
6628124,G1-2,下行,2021-01-01 05:30:00,56,100,20210101053000,1,0.6394390019805848,0.7688418320734595
4860648,G1-2,下行,2021-01-01 05:45:00,40,100,20210101054500,1,0.6544109481086103,0.7561390817803227
29645,G1-2,下行,2021-01-01 06:00:00,59,100,20210101060000,1,0.7071067811865476,0.7071067811865476
1551512,G1-2,下行,2021-01-01 06:15:00,37,100,20210101061500,1,0.7208535967029188,0.6930873625456359
6062124,G1-2,下行,2021-01-01 06:30:00,9,100,20210101063000,1,0.7343225094356856,0.6788007455329418
3674100,G1-2,下行,2021-01-01 06:45:00,20,100,20210101064500,1,0.7475083268625967,0.6642524379112817
6269149,G1-2,下行,2021-01-01 07:00:00,3,100,20210101070000,1,0.7933533402912352,0.6087614290087207
6341106,G1-2,下行,2021-01-01 07:15:00,1,100,20210101071500,1,0.8051526485628583,0.5930676289532371
8362089,G1-2,下行,2021-01-01 07:30:00,8,100,20210101073000,1,0.8166415551616789,0.5771451900372336
8502628,G1-2,下行,2021-01-01 07:45:00,1,100,20210101074500,1,0.8278156308955021,0.5610002506640098
3791512,G1-2,下行,2021-01-01 08:00:00,6,100,20210101080000,1,0.8660254037844387,0.4999999999999999
8087588,G1-2,下行,2021-01-01 08:15:00,1,100,20210101081500,1,0.8756753153753997,0.4829003438000373
8492877,G1-2,下行,2021-01-01 08:30:00,2,100,20210101083000,1,0.8849876374630418,0.4656145203251115
4243967,G1-2,下行,2021-01-01 08:45:00,2,100,20210101084500,1,0.8939587799699321,0.44814919358922256
5738054,G1-2,下行,2021-01-01 09:00:00,5,100,20210101090000,1,0.9238795325112867,0.38268343236508984
7008377,G1-2,下行,2021-01-01 09:15:00,2,100,20210101091500,1,0.9312149347588035,0.3644704998791498
3871582,G1-2,下行,2021-01-01 09:30:00,4,100,20210101093000,1,0.9381913359224842,0.346117057077493
1868524,G1-2,下行,2021-01-01 09:45:00,6,100,20210101094500,1,0.9448060464668779,0.32763017956169366
3748896,G1-2,下行,2021-01-01 10:00:00,2,100,20210101100000,1,0.9659258262890682,0.25881904510252096
3534660,G1-2,下行,2021-01-01 10:15:00,10,100,20210101101500,1,0.9708212084269281,0.2398044646550164
1207159,G1-2,下行,2021-01-01 10:30:00,1,100,20210101103000,1,0.9753423205085127,0.22069743502150108
1358144,G1-2,下行,2021-01-01 10:45:00,11,100,20210101104500,1,0.9794874195590514,0.20150532232561721
8172434,G1-2,下行,2021-01-01 11:00:00,7,100,20210101110000,1,0.9914448613738104,0.1305261922200515
3818587,G1-2,下行,2021-01-01 11:15:00,1,100,20210101111500,1,0.9938164620563781,0.1110353085542777
8096756,G1-2,下行,2021-01-01 11:30:00,1,100,20210101113000,1,0.9958049275746618,0.09150161866340252
5900755,G1-2,下行,2021-01-01 11:45:00,10,100,20210101114500,1,0.9974094913373519,0.07193265315671941
1668024,G1-2,下行,2021-01-01 12:00:00,12,100,20210101120000,1,1.0,6.123233995736766e-17
7624485,G1-2,下行,2021-01-01 12:15:00,12,100,20210101121500,1,0.9998072404820648,-0.01963369246062813
3704758,G1-2,下行,2021-01-01 12:30:00,13,100,20210101123000,1,0.9992290362407229,-0.03925981575906855
1597316,G1-2,下行,2021-01-01 12:45:00,5,100,20210101124500,1,0.9982656101847159,-0.05887080365118886
3994136,G1-2,下行,2021-01-01 13:00:00,4,100,20210101130000,1,0.9914448613738105,-0.13052619222005138
6623004,G1-2,下行,2021-01-01 13:15:00,10,100,20210101131500,0,0.9886910398241674,-0.1499667555540449
6199990,G1-2,下行,2021-01-01 13:45:00,2,100,20210101134500,0,0.9820411276703039,-0.18866696468655514
3418594,G1-2,下行,2021-01-01 14:15:00,2,100,20210101141500,1,0.9606580613579353,-0.2777338458812922
3881190,G1-2,下行,2021-01-01 14:30:00,2,100,20210101143000,0,0.9550199444571866,-0.29654157497557104
3982507,G1-2,下行,2021-01-01 15:00:00,6,100,20210101150000,0,0.9238795325112867,-0.3826834323650897
8451071,G1-2,下行,2021-01-01 15:30:00,2,100,20210101153000,1,0.9081431738250815,-0.4186597375374278
7563350,G1-2,下行,2021-01-01 15:45:00,96,100,20210101154500,1,0.8997482840522215,-0.4364092406733419
6562249,G1-2,下行,2021-01-01 16:00:00,117,100,20210101160000,1,0.8660254037844386,-0.5000000000000002
4147354,G1-2,下行,2021-01-01 16:15:00,108,100,20210101161500,1,0.8560416229147715,-0.5169068966820274
4603124,G1-2,下行,2021-01-01 16:30:00,133,100,20210101163000,1,0.8457278217039732,-0.5336145159156115
2371102,G1-2,下行,2021-01-01 16:45:00,101,100,20210101164500,1,0.8350879763187433,-0.550116416595493
4003924,G1-2,下行,2021-01-01 17:00:00,110,100,20210101170000,1,0.7933533402912354,-0.6087614290087203
2711952,G1-2,下行,2021-01-01 17:15:00,89,100,20210101171500,1,0.7812481792047588,-0.6242205399450175
6140877,G1-2,下行,2021-01-01 17:30:00,100,100,20210101173000,1,0.7688418320734594,-0.639439001980585
4062770,G1-2,下行,2021-01-01 17:45:00,93,100,20210101174500,1,0.7561390817803229,-0.6544109481086103
5202905,G1-2,下行,2021-01-01 18:00:00,88,100,20210101180000,1,0.7071067811865476,-0.7071067811865475
32628,G1-2,下行,2021-01-01 18:15:00,90,100,20210101181500,1,0.6930873625456359,-0.7208535967029188
5002033,G1-2,下行,2021-01-01 18:30:00,97,100,20210101183000,1,0.678800745532942,-0.7343225094356853
2877896,G1-2,下行,2021-01-01 18:45:00,78,100,20210101184500,1,0.6642524379112819,-0.7475083268625966
5605975,G1-2,下行,2021-01-01 19:00:00,89,100,20210101190000,1,0.6087614290087204,-0.7933533402912353
2087901,G1-2,下行,2021-01-01 19:15:00,72,100,20210101191500,1,0.5930676289532372,-0.8051526485628582
818871,G1-2,下行,2021-01-01 19:30:00,61,100,20210101193000,1,0.5771451900372336,-0.8166415551616789
2951569,G1-2,下行,2021-01-01 19:45:00,47,100,20210101194500,1,0.5610002506640102,-0.8278156308955019
4905484,G1-2,下行,2021-01-01 20:00:00,76,100,20210101200000,1,0.5000000000000003,-0.8660254037844385
6628193,G1-2,下行,2021-01-01 20:15:00,55,100,20210101201500,1,0.48290034380003755,-0.8756753153753996
824050,G1-2,下行,2021-01-01 20:30:00,63,100,20210101203000,1,0.4656145203251112,-0.884987637463042
5588955,G1-2,下行,2021-01-01 20:45:00,65,100,20210101204500,1,0.4481491935892226,-0.8939587799699321
31252,G1-2,下行,2021-01-01 21:00:00,56,100,20210101210000,1,0.3826834323650899,-0.9238795325112867
31515,G1-2,下行,2021-01-01 21:15:00,62,100,20210101211500,1,0.36447049987914965,-0.9312149347588036
2712266,G1-2,下行,2021-01-01 21:30:00,58,100,20210101213000,1,0.3461170570774933,-0.938191335922484
8010379,G1-2,下行,2021-01-01 21:45:00,50,100,20210101214500,1,0.3276301795616937,-0.9448060464668779
4240839,G1-2,下行,2021-01-01 22:00:00,55,100,20210101220000,1,0.2588190451025206,-0.9659258262890683
5040009,G1-2,下行,2021-01-01 22:15:00,41,100,20210101221500,1,0.23980446465501667,-0.9708212084269281
2058343,G1-2,下行,2021-01-01 22:30:00,36,100,20210101223000,1,0.22069743502150113,-0.9753423205085127
6567200,G1-2,下行,2021-01-01 22:45:00,47,100,20210101224500,1,0.2015053223256175,-0.9794874195590513
2043918,G1-2,下行,2021-01-01 23:00:00,45,100,20210101230000,1,0.130526192220052,-0.9914448613738104
6165169,G1-2,下行,2021-01-01 23:15:00,42,100,20210101231500,1,0.111035308554278,-0.9938164620563781
29469,G1-2,下行,2021-01-01 23:30:00,45,100,20210101233000,1,0.09150161866340213,-0.9958049275746618
6705122,G1-2,下行,2021-01-01 23:45:00,42,100,20210101234500,1,0.07193265315671947,-0.9974094913373519
1009886,G1-2,下行,2021-01-01 24:00:00,42,100,20210101240000,1,1.2246467991473532e-16,-1.0
30827,G1-2,下行,2021-01-02 00:15:00,35,100,20210102001500,1,0.0196336924606283,0.9998072404820648
3475547,G1-2,下行,2021-01-02 00:30:00,37,100,20210102003000,1,0.03925981575906861,0.9992290362407229
523737,G1-2,下行,2021-01-02 00:45:00,26,100,20210102004500,1,0.05887080365118903,0.9982656101847159
968410,G1-2,下行,2021-01-02 01:00:00,37,100,20210102010000,1,0.1305261922200516,0.9914448613738104
5425663,G1-2,下行,2021-01-02 01:15:00,33,100,20210102011500,1,0.149966755554045,0.9886910398241674
4716364,G1-2,下行,2021-01-02 01:30:00,23,100,20210102013000,1,0.16934950384902459,0.9855560590580777
3231469,G1-2,下行,2021-01-02 01:45:00,26,100,20210102014500,1,0.18866696468655522,0.9820411276703039
1116413,G1-2,下行,2021-01-02 02:00:00,25,100,20210102020000,1,0.2588190451025208,0.9659258262890683
5705326,G1-2,下行,2021-01-02 02:15:00,36,100,20210102021500,1,0.2777338458812922,0.9606580613579353
4795600,G1-2,下行,2021-01-02 02:30:00,28,100,20210102023000,1,0.296541574975571,0.9550199444571866
5369708,G1-2,下行,2021-01-02 02:45:00,22,100,20210102024500,1,0.31523498164776964,0.949013649188214
