index,section_id,direction,point_time,traffic_flow_total,avg_speed_car,time_calc,if_next_time,hour_minutes_sin,hour_minutes_cos
803133,G1001-2,下行,2021-01-01 00:15:00,55,100,20210101001500,1,0.0196336924606283,0.9998072404820648
4862192,G1001-2,下行,2021-01-01 00:30:00,51,98,20210101003000,1,0.03925981575906861,0.9992290362407229
4781320,G1001-2,下行,2021-01-01 00:45:00,43,99,20210101004500,1,0.05887080365118903,0.9982656101847159
3745598,G1001-2,下行,2021-01-01 01:00:00,41,98,20210101010000,1,0.1305261922200516,0.9914448613738104
1074316,G1001-2,下行,2021-01-01 01:15:00,38,99,20210101011500,1,0.149966755554045,0.9886910398241674
7039598,G1001-2,下行,2021-01-01 01:30:00,21,98,20210101013000,1,0.16934950384902459,0.9855560590580777
5221625,G1001-2,下行,2021-01-01 01:45:00,38,99,20210101014500,1,0.18866696468655522,0.9820411276703039
188309,G1001-2,下行,2021-01-01 02:00:00,45,98,20210101020000,1,0.2588190451025208,0.9659258262890683
4906496,G1001-2,下行,2021-01-01 02:15:00,36,107,20210101021500,1,0.2777338458812922,0.9606580613579353
2500383,G1001-2,下行,2021-01-01 02:30:00,28,93,20210101023000,1,0.296541574975571,0.9550199444571866
8430966,G1001-2,下行,2021-01-01 02:45:00,34,95,20210101024500,1,0.31523498164776964,0.949013649188214
1251366,G1001-2,下行,2021-01-01 03:00:00,35,98,20210101030000,1,0.3826834323650898,0.9238795325112867
7688132,G1001-2,下行,2021-01-01 03:15:00,43,101,20210101031500,1,0.40074883310314097,0.916187957117136
5637677,G1001-2,下行,2021-01-01 03:30:00,43,97,20210101033000,1,0.418659737537428,0.9081431738250814
7977909,G1001-2,下行,2021-01-01 03:45:00,34,95,20210101034500,1,0.43640924067334214,0.8997482840522214
6557585,G1001-2,下行,2021-01-01 04:00:00,25,95,20210101040000,1,0.5,0.8660254037844386
5038252,G1001-2,下行,2021-01-01 04:15:00,47,95,20210101041500,1,0.5169068966820275,0.8560416229147715
2301926,G1001-2,下行,2021-01-01 04:30:00,46,97,20210101043000,1,0.5336145159156115,0.8457278217039733
6288149,G1001-2,下行,2021-01-01 04:45:00,38,94,20210101044500,1,0.5501164165954933,0.8350879763187431
1012763,G1001-2,下行,2021-01-01 05:00:00,39,101,20210101050000,1,0.6087614290087205,0.7933533402912353
3666679,G1001-2,下行,2021-01-01 05:15:00,55,98,20210101051500,1,0.6242205399450177,0.7812481792047585
5299900,G1001-2,下行,2021-01-01 05:30:00,42,96,20210101053000,1,0.6394390019805848,0.7688418320734595
6748143,G1001-2,下行,2021-01-01 05:45:00,87,95,20210101054500,1,0.6544109481086103,0.7561390817803227
7336764,G1001-2,下行,2021-01-01 06:00:00,84,99,20210101060000,1,0.7071067811865476,0.7071067811865476
8086103,G1001-2,下行,2021-01-01 06:15:00,23,102,20210101061500,1,0.7208535967029188,0.6930873625456359
4069688,G1001-2,下行,2021-01-01 06:30:00,5,100,20210101063000,1,0.7343225094356856,0.6788007455329418
1020638,G1001-2,下行,2021-01-01 06:45:00,29,101,20210101064500,1,0.7475083268625967,0.6642524379112817
2014970,G1001-2,下行,2021-01-01 07:00:00,3,100,20210101070000,1,0.7933533402912352,0.6087614290087207
1517211,G1001-2,下行,2021-01-01 07:15:00,17,100,20210101071500,1,0.8051526485628583,0.5930676289532371
2022492,G1001-2,下行,2021-01-01 07:30:00,8,100,20210101073000,1,0.8166415551616789,0.5771451900372336
3823813,G1001-2,下行,2021-01-01 07:45:00,10,100,20210101074500,1,0.8278156308955021,0.5610002506640098
7490263,G1001-2,下行,2021-01-01 08:00:00,24,100,20210101080000,0,0.8660254037844387,0.4999999999999999
1466229,G1001-2,下行,2021-01-01 08:30:00,15,100,20210101083000,1,0.8849876374630418,0.4656145203251115
1735943,G1001-2,下行,2021-01-01 08:45:00,11,100,20210101084500,1,0.8939587799699321,0.44814919358922256
3985773,G1001-2,下行,2021-01-01 09:00:00,21,100,20210101090000,1,0.9238795325112867,0.38268343236508984
7783798,G1001-2,下行,2021-01-01 09:15:00,17,100,20210101091500,1,0.9312149347588035,0.3644704998791498
3782594,G1001-2,下行,2021-01-01 09:30:00,3,100,20210101093000,1,0.9381913359224842,0.346117057077493
7830212,G1001-2,下行,2021-01-01 09:45:00,14,100,20210101094500,0,0.9448060464668779,0.32763017956169366
1567603,G1001-2,下行,2021-01-01 10:15:00,6,100,20210101101500,0,0.9708212084269281,0.2398044646550164
8435425,G1001-2,下行,2021-01-01 11:00:00,5,100,20210101110000,1,0.9914448613738104,0.1305261922200515
3885417,G1001-2,下行,2021-01-01 11:15:00,1,100,20210101111500,1,0.9938164620563781,0.1110353085542777
1537832,G1001-2,下行,2021-01-01 11:30:00,11,100,20210101113000,1,0.9958049275746618,0.09150161866340252
