index,section_id,direction,point_time,traffic_flow_total,avg_speed_car,time_calc,if_next_time,hour_minutes_sin,hour_minutes_cos
1219904,G1001-2,上行,2021-01-01 00:15:00,85,100,20210101001500,1,0.0196336924606283,0.9998072404820648
988352,G1001-2,上行,2021-01-01 00:30:00,74,99,20210101003000,1,0.03925981575906861,0.9992290362407229
5416731,G1001-2,上行,2021-01-01 00:45:00,77,98,20210101004500,1,0.05887080365118903,0.9982656101847159
3505841,G1001-2,上行,2021-01-01 01:00:00,87,96,20210101010000,1,0.1305261922200516,0.9914448613738104
5642819,G1001-2,上行,2021-01-01 01:15:00,75,98,20210101011500,1,0.149966755554045,0.9886910398241674
3007188,G1001-2,上行,2021-01-01 01:30:00,71,101,20210101013000,1,0.16934950384902459,0.9855560590580777
3450724,G1001-2,上行,2021-01-01 01:45:00,55,101,20210101014500,1,0.18866696468655522,0.9820411276703039
7673839,G1001-2,上行,2021-01-01 02:00:00,71,100,20210101020000,1,0.2588190451025208,0.9659258262890683
2725060,G1001-2,上行,2021-01-01 02:15:00,70,100,20210101021500,1,0.2777338458812922,0.9606580613579353
176567,G1001-2,上行,2021-01-01 02:30:00,51,96,20210101023000,1,0.296541574975571,0.9550199444571866
3400047,G1001-2,上行,2021-01-01 02:45:00,51,96,20210101024500,1,0.31523498164776964,0.949013649188214
5055717,G1001-2,上行,2021-01-01 03:00:00,54,95,20210101030000,1,0.3826834323650898,0.9238795325112867
1210563,G1001-2,上行,2021-01-01 03:15:00,46,96,20210101031500,1,0.40074883310314097,0.916187957117136
6298122,G1001-2,上行,2021-01-01 03:30:00,59,90,20210101033000,1,0.418659737537428,0.9081431738250814
1022188,G1001-2,上行,2021-01-01 03:45:00,62,96,20210101034500,1,0.43640924067334214,0.8997482840522214
1355954,G1001-2,上行,2021-01-01 04:00:00,60,92,20210101040000,1,0.5,0.8660254037844386
3020499,G1001-2,上行,2021-01-01 04:15:00,66,96,20210101041500,1,0.5169068966820275,0.8560416229147715
1406887,G1001-2,上行,2021-01-01 04:30:00,55,95,20210101043000,1,0.5336145159156115,0.8457278217039733
3574290,G1001-2,上行,2021-01-01 04:45:00,63,100,20210101044500,1,0.5501164165954933,0.8350879763187431
1269062,G1001-2,上行,2021-01-01 05:00:00,66,98,20210101050000,1,0.6087614290087205,0.7933533402912353
5315540,G1001-2,上行,2021-01-01 05:15:00,63,95,20210101051500,1,0.6242205399450177,0.7812481792047585
7359435,G1001-2,上行,2021-01-01 05:30:00,83,95,20210101053000,1,0.6394390019805848,0.7688418320734595
3006793,G1001-2,上行,2021-01-01 05:45:00,95,97,20210101054500,1,0.6544109481086103,0.7561390817803227
6539574,G1001-2,上行,2021-01-01 06:00:00,84,98,20210101060000,1,0.7071067811865476,0.7071067811865476
4754786,G1001-2,上行,2021-01-01 06:15:00,60,99,20210101061500,1,0.7208535967029188,0.6930873625456359
5651468,G1001-2,上行,2021-01-01 06:30:00,54,99,20210101063000,1,0.7343225094356856,0.6788007455329418
181018,G1001-2,上行,2021-01-01 06:45:00,19,100,20210101064500,1,0.7475083268625967,0.6642524379112817
8465034,G1001-2,上行,2021-01-01 07:00:00,9,100,20210101070000,1,0.7933533402912352,0.6087614290087207
8328245,G1001-2,上行,2021-01-01 07:15:00,2,100,20210101071500,1,0.8051526485628583,0.5930676289532371
6142220,G1001-2,上行,2021-01-01 07:30:00,5,100,20210101073000,1,0.8166415551616789,0.5771451900372336
8092857,G1001-2,上行,2021-01-01 07:45:00,1,100,20210101074500,1,0.8278156308955021,0.5610002506640098
6576730,G1001-2,上行,2021-01-01 08:00:00,9,100,20210101080000,1,0.8660254037844387,0.4999999999999999
7072670,G1001-2,上行,2021-01-01 08:15:00,1,100,20210101081500,1,0.8756753153753997,0.4829003438000373
1742665,G1001-2,上行,2021-01-01 08:30:00,11,100,20210101083000,1,0.8849876374630418,0.4656145203251115
7856685,G1001-2,上行,2021-01-01 08:45:00,20,100,20210101084500,1,0.8939587799699321,0.44814919358922256
1970392,G1001-2,上行,2021-01-01 09:00:00,11,100,20210101090000,1,0.9238795325112867,0.38268343236508984
5747810,G1001-2,上行,2021-01-01 09:15:00,4,100,20210101091500,1,0.9312149347588035,0.3644704998791498
6260190,G1001-2,上行,2021-01-01 09:30:00,3,100,20210101093000,1,0.9381913359224842,0.346117057077493
4008040,G1001-2,上行,2021-01-01 09:45:00,10,100,20210101094500,1,0.9448060464668779,0.32763017956169366
8495426,G1001-2,上行,2021-01-01 10:00:00,3,100,20210101100000,1,0.9659258262890682,0.25881904510252096
6103114,G1001-2,上行,2021-01-01 10:15:00,8,100,20210101101500,1,0.9708212084269281,0.2398044646550164
1872688,G1001-2,上行,2021-01-01 10:30:00,2,101,20210101103000,1,0.9753423205085127,0.22069743502150108
8444679,G1001-2,上行,2021-01-01 10:45:00,20,100,20210101104500,1,0.9794874195590514,0.20150532232561721
1891292,G1001-2,上行,2021-01-01 11:00:00,1,100,20210101110000,1,0.9914448613738104,0.1305261922200515
8107476,G1001-2,上行,2021-01-01 11:15:00,27,100,20210101111500,1,0.9938164620563781,0.1110353085542777
5624403,G1001-2,上行,2021-01-01 11:30:00,6,100,20210101113000,1,0.9958049275746618,0.09150161866340252
5015815,G1001-2,上行,2021-01-01 11:45:00,24,101,20210101114500,1,0.9974094913373519,0.07193265315671941
5282896,G1001-2,上行,2021-01-01 12:00:00,30,100,20210101120000,1,1.0,6.123233995736766e-17
7110766,G1001-2,上行,2021-01-01 12:15:00,16,100,20210101121500,1,0.9998072404820648,-0.01963369246062813
3750724,G1001-2,上行,2021-01-01 12:30:00,11,100,20210101123000,1,0.9992290362407229,-0.03925981575906855
6013722,G1001-2,上行,2021-01-01 12:45:00,4,100,20210101124500,1,0.9982656101847159,-0.05887080365118886
3347185,G1001-2,上行,2021-01-01 13:00:00,9,100,20210101130000,1,0.9914448613738105,-0.13052619222005138
5974888,G1001-2,上行,2021-01-01 13:15:00,4,100,20210101131500,1,0.9886910398241674,-0.1499667555540449
178493,G1001-2,上行,2021-01-01 13:30:00,31,100,20210101133000,1,0.9855560590580777,-0.1693495038490246
8221690,G1001-2,上行,2021-01-01 13:45:00,5,100,20210101134500,1,0.9820411276703039,-0.18866696468655514
7737932,G1001-2,上行,2021-01-01 14:00:00,15,100,20210101140000,1,0.9659258262890683,-0.25881904510252063
2830198,G1001-2,上行,2021-01-01 14:15:00,12,100,20210101141500,1,0.9606580613579353,-0.2777338458812922
6262296,G1001-2,上行,2021-01-01 14:30:00,8,100,20210101143000,1,0.9550199444571866,-0.29654157497557104
5721027,G1001-2,上行,2021-01-01 14:45:00,15,100,20210101144500,1,0.949013649188214,-0.31523498164776964
6312567,G1001-2,上行,2021-01-01 15:00:00,4,100,20210101150000,1,0.9238795325112867,-0.3826834323650897
3422668,G1001-2,上行,2021-01-01 15:15:00,19,100,20210101151500,1,0.9161879571171359,-0.40074883310314097
4491357,G1001-2,上行,2021-01-01 15:30:00,1,100,20210101153000,1,0.9081431738250815,-0.4186597375374278
3385213,G1001-2,上行,2021-01-01 15:45:00,11,100,20210101154500,1,0.8997482840522215,-0.4364092406733419
802914,G1001-2,上行,2021-01-01 16:00:00,41,100,20210101160000,1,0.8660254037844386,-0.5000000000000002
2142817,G1001-2,上行,2021-01-01 16:15:00,78,100,20210101161500,1,0.8560416229147715,-0.5169068966820274
6570280,G1001-2,上行,2021-01-01 16:30:00,287,98,20210101163000,1,0.8457278217039732,-0.5336145159156115
7474944,G1001-2,上行,2021-01-01 16:45:00,308,98,20210101164500,1,0.8350879763187433,-0.550116416595493
6248828,G1001-2,上行,2021-01-01 17:00:00,287,97,20210101170000,1,0.7933533402912354,-0.6087614290087203
2133872,G1001-2,上行,2021-01-01 17:15:00,280,98,20210101171500,1,0.7812481792047588,-0.6242205399450175
948135,G1001-2,上行,2021-01-01 17:30:00,257,97,20210101173000,1,0.7688418320734594,-0.639439001980585
2223890,G1001-2,上行,2021-01-01 17:45:00,235,98,20210101174500,1,0.7561390817803229,-0.6544109481086103
4992568,G1001-2,上行,2021-01-01 18:00:00,239,96,20210101180000,1,0.7071067811865476,-0.7071067811865475
169357,G1001-2,上行,2021-01-01 18:15:00,246,96,20210101181500,1,0.6930873625456359,-0.7208535967029188
2830152,G1001-2,上行,2021-01-01 18:30:00,228,99,20210101183000,1,0.678800745532942,-0.7343225094356853
4715097,G1001-2,上行,2021-01-01 18:45:00,185,99,20210101184500,1,0.6642524379112819,-0.7475083268625966
7065567,G1001-2,上行,2021-01-01 19:00:00,182,98,20210101190000,1,0.6087614290087204,-0.7933533402912353
4313082,G1001-2,上行,2021-01-01 19:15:00,147,97,20210101191500,1,0.5930676289532372,-0.8051526485628582
1076202,G1001-2,上行,2021-01-01 19:30:00,144,96,20210101193000,1,0.5771451900372336,-0.8166415551616789
174785,G1001-2,上行,2021-01-01 19:45:00,180,96,20210101194500,1,0.5610002506640102,-0.8278156308955019
1222674,G1001-2,上行,2021-01-01 20:00:00,129,96,20210101200000,1,0.5000000000000003,-0.8660254037844385
4870712,G1001-2,上行,2021-01-01 20:15:00,111,97,20210101201500,1,0.48290034380003755,-0.8756753153753996
6780062,G1001-2,上行,2021-01-01 20:30:00,99,93,20210101203000,1,0.4656145203251112,-0.884987637463042
2242829,G1001-2,上行,2021-01-01 20:45:00,105,95,20210101204500,1,0.4481491935892226,-0.8939587799699321
948209,G1001-2,上行,2021-01-01 21:00:00,133,95,20210101210000,1,0.3826834323650899,-0.9238795325112867
6390471,G1001-2,上行,2021-01-01 21:15:00,108,96,20210101211500,1,0.36447049987914965,-0.9312149347588036
5700389,G1001-2,上行,2021-01-01 21:30:00,81,96,20210101213000,1,0.3461170570774933,-0.938191335922484
6967826,G1001-2,上行,2021-01-01 21:45:00,104,99,20210101214500,1,0.3276301795616937,-0.9448060464668779
2242780,G1001-2,上行,2021-01-01 22:00:00,95,96,20210101220000,1,0.2588190451025206,-0.9659258262890683
7677186,G1001-2,上行,2021-01-01 22:15:00,86,97,20210101221500,1,0.23980446465501667,-0.9708212084269281
184309,G1001-2,上行,2021-01-01 22:30:00,96,97,20210101223000,1,0.22069743502150113,-0.9753423205085127
1291793,G1001-2,上行,2021-01-01 22:45:00,88,95,20210101224500,1,0.2015053223256175,-0.9794874195590513
5394639,G1001-2,上行,2021-01-01 23:00:00,87,95,20210101230000,1,0.130526192220052,-0.9914448613738104
3625864,G1001-2,上行,2021-01-01 23:15:00,93,96,20210101231500,1,0.111035308554278,-0.9938164620563781
170024,G1001-2,上行,2021-01-01 23:30:00,63,94,20210101233000,1,0.09150161866340213,-0.9958049275746618
6574719,G1001-2,上行,2021-01-01 23:45:00,100,95,20210101234500,1,0.07193265315671947,-0.9974094913373519
